id,clip name,instrument,instrument_label,tempo,beat frames sum,beat frames mean,beat frames variance,beat frames standard deviation,cent mean,cent variance,cent standard deviation,bandwidth mean,bandwidth variance,bandwidth standard deviation,rolloff mean,rolloff variance,rolloff standard deviation,zcr sum,zcr mean,rmse mean,energy,mfcc_mean 0,mfcc_mean 1,mfcc_mean 2,mfcc_mean 3,mfcc_mean 4,mfcc_mean 5,mfcc_mean 6,mfcc_mean 7,mfcc_mean 8,mfcc_mean 9,mfcc_mean 10,mfcc_mean 11,mfcc_mean 12,mfcc_mean 13,mfcc_mean 14,mfcc_mean 15,mfcc_mean 16,mfcc_mean 17,mfcc_mean 18,mfcc_mean 19,mfcc_sum 0,mfcc_sum 1,mfcc_sum 2,mfcc_sum 3,mfcc_sum 4,mfcc_sum 5,mfcc_sum 6,mfcc_sum 7,mfcc_sum 8,mfcc_sum 9,mfcc_sum 10,mfcc_sum 11,mfcc_sum 12,mfcc_sum 13,mfcc_sum 14,mfcc_sum 15,mfcc_sum 16,mfcc_sum 17,mfcc_sum 18,mfcc_sum 19,mfcc_std 0,mfcc_std 1,mfcc_std 2,mfcc_std 3,mfcc_std 4,mfcc_std 5,mfcc_std 6,mfcc_std 7,mfcc_std 8,mfcc_std 9,mfcc_std 10,mfcc_std 11,mfcc_std 12,mfcc_std 13,mfcc_std 14,mfcc_std 15,mfcc_std 16,mfcc_std 17,mfcc_std 18,mfcc_std 19,mfcc_var 0,mfcc_var 1,mfcc_var 2,mfcc_var 3,mfcc_var 4,mfcc_var 5,mfcc_var 6,mfcc_var 7,mfcc_var 8,mfcc_var 9,mfcc_var 10,mfcc_var 11,mfcc_var 12,mfcc_var 13,mfcc_var 14,mfcc_var 15,mfcc_var 16,mfcc_var 17,mfcc_var 18,mfcc_var 19
378,[gac][pop_roc]0525__1.wav,acoustic guiar,1,67.99958882,136,45.33333333,990.8888889,31.47838765,671.7431292,36002.4586,189.7431385,1405.286027,91326.28587,302.2023922,687.4889198,220925.3309,470.026947,3.312011719,0.025477013,0.394416,4.272934437,-522.8351862,157.8124868,53.41406739,32.26857599,19.78925667,7.434301076,-2.015707163,-3.670676555,-12.03472073,-13.071751,-13.49078096,-5.783184368,-6.853727098,-4.29506119,-4.918974581,-0.155509332,-6.719037345,-4.2866697,-7.32910299,-9.823383404,-67968.5742,20515.62328,6943.828761,4194.914878,2572.603367,966.4591398,-262.0419312,-477.1879521,-1564.513695,-1699.32763,-1753.801525,-751.8139679,-890.9845227,-558.3579547,-639.4666955,-20.21621318,-873.4748549,-557.267061,-952.7833887,-1277.039843,30.20545711,13.10909797,11.91294887,6.475150402,5.640256828,7.007023233,6.739957268,6.02011803,5.617506942,5.929887473,7.547409222,6.361808584,5.239052703,4.693857953,4.810823411,4.605977573,3.753411367,5.131417323,6.441667991,4.703008911,912.3696392,171.8484496,141.9183507,41.92757272,31.81249708,49.09837458,45.42702397,36.2418211,31.55638425,35.16356545,56.96338597,40.47260845,27.44767322,22.03230248,23.14402189,21.2150294,14.08809689,26.33144375,41.49508651,22.11829281
379,092__[gac][nod][pop_roc]0525__1.wav,acoustic guiar,1,67.99958882,136,45.33333333,990.8888889,31.47838765,671.7201511,36025.50446,189.8038579,1405.179136,91255.40752,302.0850998,687.4060998,220977.6731,470.0826237,3.314941406,0.025499549,0.394419,4.272946835,-522.8057203,157.8061066,53.41559328,32.29130059,19.80156587,7.425645104,-2.041458683,-3.679782477,-12.0163319,-13.06336854,-13.50522639,-5.766068742,-6.863596762,-4.298618144,-4.910192653,-0.178096043,-6.699213586,-4.287028567,-7.314596728,-9.846499954,-67964.74364,20514.79385,6944.027126,4197.869076,2574.203563,965.3338635,-265.3896288,-478.3717221,-1562.123146,-1698.23791,-1755.67943,-749.5889365,-892.267579,-558.8203587,-638.3250449,-23.15248565,-870.8977662,-557.3137137,-950.8975747,-1280.044994,30.26089523,13.11510833,11.91183922,6.443921689,5.636454305,7.012072224,6.742285351,6.02806584,5.612245206,5.92683668,7.535036101,6.359482094,5.242273083,4.696726909,4.789123062,4.640851683,3.749106349,5.146392754,6.450931524,4.706514389,915.7217802,172.0060665,141.8919136,41.52412674,31.76961714,49.16915688,45.45841176,36.33757777,31.49729626,35.12739304,56.77676904,40.44301251,27.48142708,22.05924365,22.9356997,21.53750434,14.05579842,26.48535838,41.61451753,22.15127769
380,[gac][pop_roc]0576__1.wav,acoustic guiar,1,51.6796875,14,14,0,0,1412.021527,36141.65912,190.1095977,1480.532737,47647.2817,218.282573,2698.690092,132331.6422,363.7741638,11.10546875,0.085426683,1.20253,11.68129158,-238.833885,149.1736522,-52.0406225,40.50705723,2.722815891,5.056306372,-8.472605259,5.451771455,-7.985251435,-6.60472879,-6.775822842,-12.8233726,-13.2095522,-1.071633417,-3.231176704,0.757332036,-6.522123722,-7.072372532,-11.37844073,-5.752161112,-31048.40505,19392.57479,-6765.280925,5265.91744,353.9660658,657.3198283,-1101.438684,708.7302892,-1038.082687,-858.6147427,-880.8569695,-1667.038437,-1717.241786,-139.3123442,-420.0529715,98.45316463,-847.8760838,-919.4084291,-1479.197294,-747.7809445,31.6489144,16.07121355,13.36357807,8.969118507,6.532476738,6.670285597,6.934879704,4.714027766,4.755471593,5.691495083,7.271780601,8.833754918,6.465409014,4.733238,4.475731767,5.908570653,6.196892367,8.677564485,8.703883289,7.003612076,1001.653783,258.2839049,178.5852188,80.44508679,42.67325233,44.49270994,48.0925565,22.22205778,22.61451007,32.39311628,52.8787931,78.03522595,41.80151372,22.40354196,20.03217485,34.91120716,38.40147501,75.3001254,75.75758431,49.05058211
381,104__[vio][nod][cla]2158__3.wav,violin,3,172.265625,379,54.14285714,870.4081633,29.50268061,1790.35585,36210.50257,190.290574,1565.097005,5220.328272,72.25183923,3210.849046,59114.17484,243.1340676,17.52734375,0.134825721,0.53562,5.108136177,-325.9282587,125.2822169,-51.41963896,47.05971856,-9.140136495,-12.16621188,-10.00913364,-1.487399193,-10.44933674,-7.611633676,-6.616738785,-0.694543867,-6.529647082,-9.634569675,-5.679785011,-3.228613046,-8.29336612,4.949931706,3.749464623,-8.072550082,-42370.67363,16286.6882,-6684.553065,6117.763413,-1188.217744,-1581.607544,-1301.187373,-193.3618951,-1358.413776,-989.5123779,-860.176042,-90.29070265,-848.8541207,-1252.494058,-738.3720514,-419.719696,-1078.137596,643.4911218,487.430401,-1049.431511,21.40567298,12.65850844,10.74826524,6.339747333,5.717500225,7.014885987,5.944191357,6.449051491,8.030243493,8.97572522,5.677862427,11.13507695,8.148264619,8.599198173,8.379615928,6.12051558,7.166747082,9.626003618,9.889655467,12.51694848,458.2028356,160.2378358,115.5252057,40.19239625,32.68980882,49.20862542,35.33341088,41.59026514,64.48481055,80.56364323,32.23812173,123.9899387,66.3942163,73.94620921,70.2179631,37.46071096,51.36226374,92.65994566,97.80528526,156.6739992
382,[vio][cla]2265__1.wav,violin,3,61.5234375,151,50.33333333,1149.555556,33.90509631,1943.430408,36218.47445,190.3115195,1981.557018,20642.70868,143.6757067,3760.111366,252890.0878,502.8817831,16.77294922,0.129022686,0.79409,7.57733345,-305.1901674,117.3929308,-13.05008025,26.34345789,-9.523922327,-1.092009938,5.014421133,20.18630021,2.29248516,-21.41196461,-38.07358876,-8.019809701,5.963776282,7.166573607,-4.225864413,-6.822922926,-3.206154833,-5.872994105,-10.96562566,-5.727183481,-39674.72176,15261.08101,-1696.510432,3424.649525,-1238.109903,-141.961292,651.8747473,2624.219027,298.0230709,-2783.555399,-4949.566539,-1042.575261,775.2909167,931.6545689,-549.3623737,-886.9799804,-416.8001283,-763.4892337,-1425.531335,-744.5338525,12.96058256,10.98060036,6.286378772,6.566920185,5.465341476,8.042204916,7.041354519,7.232071878,11.89270565,16.4096758,11.21062026,15.26081869,12.72033556,11.91937059,10.62583171,4.713633607,8.450684932,12.62514859,16.66213063,16.91696825,167.9767004,120.5735843,39.51855806,43.12444072,29.86995745,64.67705992,49.58067347,52.30286364,141.4364476,269.2774597,125.6780066,232.8925872,161.8069368,142.0713953,112.9082995,22.21834178,71.41407581,159.3943769,277.6265971,286.1838147
383,102__[gel][dru][jaz_blu]0813__1.wav,electric guitar,4,63.02400915,161,53.66666667,1176.888889,34.30581421,713.8105967,36265.22011,190.4342934,978.0429701,42022.74648,204.9945035,1206.770395,295495.4509,543.5949328,4.504882813,0.034652945,2.84664,30.58810806,-292.2815697,169.7948746,-1.127856233,39.95312774,7.831231402,-5.49142761,10.27012783,-11.93019334,-0.659874066,-1.081652433,-4.74693631,7.11168801,4.054940015,5.136075288,-1.952108595,-10.37250421,-6.359022843,-8.646765964,-7.371451612,-5.243901728,-37996.60406,22073.3337,-146.6213103,5193.906606,1018.060082,-713.8855893,1335.116618,-1550.925135,-85.78362851,-140.6148163,-617.1017203,924.5194413,527.142202,667.6897874,-253.7741174,-1348.425548,-826.6729696,-1124.079575,-958.2887095,-681.7072246,53.01370173,19.01900301,26.48108356,15.55071522,8.31655142,7.31712624,7.232461537,7.936134346,6.973823007,7.202197865,6.934023258,7.253395957,7.74118918,9.585507737,8.844333788,8.314152862,7.787512513,6.845124981,4.934188389,6.574839033,2810.452571,361.7224754,701.2477867,241.8247439,69.16502752,53.54033642,52.30849989,62.98222835,48.63420733,51.87165408,48.08067854,52.61175291,59.92600991,91.88195858,78.22224016,69.12513782,60.64535115,46.855736,24.34621505,43.22850831
384,[gac][jaz_blu]0568__1.wav,acoustic guiar,1,61.5234375,134,44.66666667,1154.888889,33.9836562,1079.749426,36360.28922,190.6837414,1557.357446,45206.41785,212.6180092,1782.286659,189350.6609,435.1444138,6.576660156,0.050589694,1.55429,16.13555717,-290.0975904,156.8755878,-2.261674976,11.08065714,5.899836386,-2.793006249,-8.358135369,-4.47182751,-6.714423636,-3.634656497,-6.805575372,-0.998605821,-3.92996617,-3.458490097,-17.28228448,-11.93324234,-6.802808066,-1.481166831,-7.525880195,2.844913621,-37712.68675,20393.82642,-294.0177468,1440.485429,766.9787301,-363.0908124,-1086.557598,-581.3375763,-872.8750727,-472.5053447,-884.7247983,-129.8187567,-510.8956021,-449.6037127,-2246.696983,-1551.321505,-884.3650486,-192.551688,-978.3644253,369.8387707,49.75541991,16.92043476,17.60492406,13.11297658,15.74224427,8.353176845,5.170540857,7.674896132,8.179108276,6.616313058,9.132940441,13.1182899,9.638611779,7.111071704,7.56710964,5.392174421,9.275989854,7.404418689,6.803478336,8.67097021,2475.60181,286.3011124,309.9333512,171.9501549,247.8182547,69.7755634,26.73449276,58.90403064,66.89781219,43.77559849,83.4106011,172.0895298,92.90283702,50.56734078,57.26114831,29.07554499,86.04398778,54.82541612,46.28731746,75.18572438
385,[gac][cla]0631__3.wav,acoustic guiar,1,61.5234375,122,61,400,20,1289.883611,36366.75414,190.7006926,1747.859254,36112.54404,190.0330078,2371.551044,172605.8531,415.4586058,7.474609375,0.057496995,2.29985,22.43629456,-190.5698769,145.9234735,-4.84722449,10.39233963,-10.68162875,-3.32028255,-11.22578782,6.624451954,-6.132185557,-8.179635787,-17.8738635,-15.66938761,-17.86655429,-0.995719598,0.167831958,-9.055033474,-19.83964534,5.284637708,-2.470781979,-7.581375249,-24774.084,18970.05155,-630.1391837,1351.004151,-1388.611737,-431.6367315,-1459.352417,861.178754,-797.1841224,-1063.352652,-2323.602255,-2037.02039,-2322.652058,-129.4435477,21.81815448,-1177.154352,-2579.153894,687.002902,-321.2016573,-985.5787824,46.89599836,12.90380938,9.007071536,8.768096022,5.888503041,6.850253107,4.267753082,4.190913494,5.041009909,3.890741309,5.111947176,4.070553862,4.995111755,4.677010512,3.746094023,4.9247477,6.258424516,3.799718741,5.924079016,5.022425585,2199.234662,166.5082966,81.12733765,76.87950786,34.67446806,46.92596763,18.21371636,17.56375591,25.41178091,15.13786793,26.13200393,16.56940874,24.95114144,21.87442733,14.03322043,24.25313991,39.16787742,14.43786251,35.09471219,25.22475875
386,[gel][jaz_blu]0994__3.wav,electric guitar,4,69.83741554,74,37,361,19,1071.936522,36376.58018,190.7264538,1265.51604,13590.77534,116.5794808,1967.886306,201188.9372,448.540898,7.762207031,0.059709285,1.5613,15.50270844,-283.0287434,176.5591035,-27.64043046,27.99776101,4.853034963,-8.458445391,-17.56902401,0.933819767,-6.209469299,-3.826988988,-13.76021338,11.15933203,-9.026675052,3.445478649,-0.229152075,4.084535074,-1.27215417,-6.51263201,0.519234113,3.49732585,-36793.73664,22952.68346,-3593.25596,3639.708931,630.8945452,-1099.597901,-2283.973122,121.3965697,-807.2310089,-497.5085685,-1788.827739,1450.713164,-1173.467757,447.9122244,-29.78976973,530.9895596,-165.380042,-846.6421613,67.50043468,454.6523605,34.55615145,13.11042992,20.42632573,16.67374545,9.583998281,8.875863338,6.51024024,7.76375369,7.945972943,13.10796426,9.460552721,7.168480305,9.070927939,9.83615196,10.85586816,9.3272619,9.194315062,8.829350564,11.80555009,11.39176789,1194.127603,171.8833727,417.2347826,278.0137875,91.85302306,78.78094999,42.38322798,60.27587135,63.138486,171.8187271,89.50205778,51.38710988,82.28173367,96.74988537,117.8498736,86.99781456,84.53542945,77.95743138,139.371013,129.7723756
387,[gac][cla]0572__1.wav,acoustic guiar,1,63.02400915,133,44.33333333,1093.555556,33.06895153,963.6087444,36416.77482,190.8317972,1258.962878,57094.23829,238.9440066,1754.624775,192688.7644,438.9632837,5.943359375,0.045718149,1.23512,11.71063137,-283.1450499,181.9581055,-25.33829695,28.84831337,2.123299284,4.562696232,-5.154368833,-8.347079893,-9.845441152,-5.578536917,-7.241243511,-4.050988908,-10.28369174,-5.419057669,-6.142091794,-0.985252579,-7.841511185,-2.001838506,-3.216652346,-1.591894022,-36808.85649,23654.55371,-3293.978603,3750.280737,276.028907,593.1505102,-670.0679483,-1085.120386,-1279.90735,-725.2097991,-941.3616564,-526.6285581,-1336.879927,-704.4774969,-798.4719332,-128.0828353,-1019.396454,-260.2390058,-418.164805,-206.9462228,37.51031415,19.86540081,15.96839413,9.995100946,8.4923538,6.547569309,5.637444622,7.015538999,5.514631125,6.457275878,8.149458571,7.418811783,4.713431911,7.597610437,7.89478491,5.509089281,5.088150438,6.103732751,9.224343459,8.858442731,1407.023668,394.6341492,254.989611,99.90204292,72.12007307,42.87066385,31.78078186,49.21778745,30.41115645,41.69641177,66.413675,55.03876828,22.21644038,57.72368436,62.32762877,30.35006471,25.88927488,37.25555349,85.08851226,78.47200762
388,[tru][cla]1923__3.wav,trumpet,2,69.83741554,67,33.5,380.25,19.5,1192.868019,36419.62562,190.8392665,1011.10903,31193.25821,176.6161324,1944.613882,85982.79268,293.2282263,10.48291016,0.08063777,1.9296,19.12387085,-331.7984759,154.4303198,-60.7589057,-2.846266869,-9.289002159,-13.22870859,-0.376272056,6.154938765,-3.959742404,-28.30497859,-34.77920067,-9.730756665,13.60164325,8.15744489,0.825169842,10.64674251,18.36087649,9.003454114,4.607640197,5.7792284,-43133.80187,20075.94158,-7898.657741,-370.0146929,-1207.570281,-1719.732116,-48.91536728,800.1420394,-514.7665125,-3679.647217,-4521.296087,-1264.998366,1768.213622,1060.467836,107.2720795,1384.076526,2386.913944,1170.449035,598.9932256,751.299692,28.30388037,13.29343192,19.30489484,11.8673399,7.653307524,7.457819773,10.35239568,12.10754322,8.162415846,12.12776595,14.36702182,14.69945659,11.17261574,11.28680361,12.09152181,10.84430812,12.53525173,10.69683265,11.69463203,17.26993789,801.1096442,176.7153321,372.6789648,140.8337562,58.57311606,55.61907576,107.1720962,146.5926027,66.62503245,147.0827069,206.4113161,216.0740239,124.8273424,127.3919357,146.2048996,117.5990187,157.132536,114.4222287,136.7644183,298.2507546
389,108__[vio][nod][cou_fol]2193__3.wav,violin,3,120,323,53.83333333,1210.472222,34.79184132,2233.999056,36542.40792,191.1606861,1769.154191,10783.66955,103.8444488,3952.005334,60384.81261,245.7332143,21.59033203,0.166079477,1.53977,14.86112022,-178.1612866,95.43406496,-70.42712893,36.64301037,-14.78788384,19.58172391,-2.920314814,-3.086135823,-12.2730331,-5.189143974,-14.71157273,-2.473458869,-1.768277927,-7.00264812,-8.230668967,-3.131913792,-18.12457041,-1.613305416,-9.236578483,-12.37535284,-23160.96725,12406.42845,-9155.52676,4763.591348,-1922.424899,2545.624108,-379.6409258,-401.197657,-1595.494303,-674.5887166,-1912.504455,-321.549653,-229.8761305,-910.3442556,-1069.986966,-407.148793,-2356.194153,-209.7297041,-1200.755203,-1608.79587,25.36675271,11.92845283,8.574638318,7.938334366,6.341588799,6.575647469,4.957037028,5.248466912,6.355509542,7.20727995,7.817112209,8.077063522,8.445472783,7.973857637,9.344866323,7.914418289,7.86327643,7.603977203,7.262109071,6.937483467,643.4721431,142.2879868,73.52442229,63.01715251,40.21574849,43.23913964,24.5722161,27.54640493,40.39250153,51.94488428,61.10724328,65.23895514,71.32601054,63.58240562,87.3265266,62.63801685,61.83111621,57.82046931,52.73822815,48.12867685
390,082__[gel][dru][jaz_blu]0779__2.wav,electric guitar,4,120,212,53,605,24.59674775,1281.86945,36761.6011,191.7331508,1116.845009,16989.52322,130.3438653,2415.776931,63522.69055,252.0370817,11.46484375,0.088191106,5.82889,55.59577179,-119.2997,194.5445715,-81.63633353,50.58060628,-2.311515957,-5.108462549,-9.347108976,-4.184483033,8.009520705,-4.623218345,4.943336553,-5.406886714,-4.417461433,-2.194451073,-5.690834219,-5.399810378,-5.928248541,3.192733842,-4.98416855,-14.07256659,-15508.961,25290.7943,-10612.72336,6575.478816,-300.4970744,-664.1001313,-1215.124167,-543.9827943,1041.237692,-601.0183849,642.6337519,-702.8952728,-574.2699863,-285.2786395,-739.8084484,-701.9753491,-770.6723104,415.0553995,-647.9419115,-1829.433657,23.80968392,18.30681782,15.68002529,10.73381729,10.94545901,11.91138939,8.93836167,9.612204706,8.175735305,7.570293782,7.252996286,12.65931941,10.57404936,6.163717584,8.933501286,6.840087075,7.219381599,8.496683201,7.284507832,9.352456097,566.9010482,335.1395789,245.863193,115.2148337,119.803073,141.8811973,79.89430934,92.39447931,66.84264778,57.30934795,52.60595512,160.258368,111.8105198,37.99141445,79.80744523,46.78679119,52.11947068,72.19362542,53.06405435,87.46843505
391,[vio][cla]2215__1.wav,violin,3,61.5234375,143,47.66666667,1120.888889,33.47967875,1120.10197,36907.14397,192.1123212,1429.86139,25711.47629,160.347985,2245.002066,190180.0767,436.0964076,8.173828125,0.062875601,0.133575,1.23393023,-548.5689783,147.4059677,-5.010274659,38.54501005,-4.177758843,-6.523624351,-12.98494653,-9.347471834,-21.40588669,4.364027374,15.36007214,16.79144485,1.261951955,-5.801001056,-8.633131544,-2.532099125,4.687635936,15.08689058,-5.772058759,-8.733676503,-71313.96718,19162.7758,-651.3357057,5010.851307,-543.1086496,-848.0711656,-1688.043049,-1215.171338,-2782.76527,567.3235586,1996.809378,2182.88783,164.0537541,-754.1301373,-1122.307101,-329.1728863,609.3926716,1961.295776,-750.3676387,-1135.377945,13.87783921,19.95295179,9.006831,5.978285284,5.938168113,6.597663442,5.857134064,6.113990727,4.413271101,6.513981963,9.711676182,9.839442074,7.782753135,5.788583473,6.911123459,6.173655282,6.191074531,6.528550578,6.179905315,6.071610051,192.5944211,398.1202851,81.12300465,35.73989494,35.26184054,43.52916289,34.30601944,37.38088261,19.47696181,42.43196101,94.31665425,96.81462033,60.57124636,33.50769863,47.76362747,38.11401954,38.32940385,42.62197265,38.1912297,36.86444861
392,[gac][cla]0596__3.wav,acoustic guiar,1,135.9991776,363,60.5,1084.916667,32.93807321,1109.894804,36952.54426,192.2304457,1409.85965,71438.92155,267.2806045,2184.957557,108684.097,329.6727119,6.213867188,0.047798978,0.568556,5.546709061,-339.9924292,167.5267296,-34.09591151,33.43578029,2.346949712,1.180678268,-6.836550435,-3.885328836,-11.22549688,-9.489709765,-12.06349303,0.015180682,-10.01191243,-5.11272871,-7.103432514,-8.702507321,-14.74096583,-8.038368368,-4.122825445,-3.502787576,-44199.0158,21778.47484,-4432.468496,4346.651437,305.1034626,153.4881748,-888.7515565,-505.0927486,-1459.314594,-1233.662269,-1568.254094,1.973488612,-1301.548615,-664.6547323,-923.4462268,-1131.325952,-1916.325558,-1044.987888,-535.9673078,-455.3623849,23.0510966,17.31790655,9.960918774,8.557190342,6.520629896,6.189279177,4.816970533,3.903674916,4.191194425,6.675793118,9.591808732,8.011605023,6.777729844,5.162092676,4.682111341,5.157694731,3.747917519,5.21930674,4.629958562,7.206295064,531.3530545,299.9098873,99.21990281,73.22550655,42.51861424,38.30717674,23.20320511,15.23867785,17.56611071,44.56621376,92.00279474,64.18581504,45.93762184,26.6472008,21.92216661,26.60181494,14.04688573,27.24116284,21.43651628,51.93068856
393,074__[gel][nod][jaz_blu]0792__3.wav,electric guitar,4,69.83741554,123,41,912.6666667,30.21037349,1026.496491,37063.68894,192.5193209,1258.53855,40492.29179,201.2269659,2005.403771,179075.5379,423.1731772,6.814453125,0.05241887,2.96996,30.8742733,-220.6186518,175.4980611,-24.72804306,35.99095445,2.280248879,-4.88901804,-5.695341286,-4.284908644,-3.476866931,-2.63361563,-5.493567775,-0.232538314,-8.136283098,-2.806818581,1.094582078,5.174584913,3.893643249,3.531496345,4.306618463,-4.177087543,-28680.42473,22814.74794,-3214.645597,4678.824079,296.4323543,-635.5723452,-740.3943671,-557.0381237,-451.992701,-342.3700319,-714.1638108,-30.22998085,-1057.716803,-364.8864156,142.2956701,672.6960386,506.1736224,459.0945249,559.8604001,-543.0213805,42.00575907,25.59477725,14.04823072,10.32084589,10.34162721,6.351229993,8.032976179,9.402072816,7.503514979,4.897125604,10.36291045,10.19434504,4.983467094,9.240691747,12.63533278,12.39298681,12.91296408,10.22079002,11.47154618,9.463850657,1764.483795,655.0926226,197.3527863,106.5198599,106.9492533,40.33812243,64.52870628,88.39897324,56.30273704,23.98183919,107.3899131,103.9246708,24.83494428,85.39038396,159.6516346,153.586122,166.7446414,104.4645486,131.5963718,89.56446926
394,[vio][pop_roc]2249__2.wav,violin,3,120,343,68.6,832.64,28.85550208,1421.26388,37133.86344,192.7014879,1688.804763,9381.165516,96.85641701,2877.664138,72283.99134,268.8568231,7.700195313,0.059232272,4.08701,39.50749207,-135.9505037,133.7343621,-28.37017325,41.11887994,2.249538945,-2.430559383,-4.769242043,-0.925952112,-9.619755251,-4.875270137,-16.80781173,-6.924617923,-2.726946914,-5.477657412,-14.40087809,1.146678386,-0.104618102,-0.107520694,-14.05842605,-13.98360644,-17673.56548,17385.46707,-3688.122522,5345.454392,292.4400628,-315.9727198,-620.0014656,-120.3737745,-1250.568183,-633.7851178,-2185.015525,-900.20033,-354.5030989,-712.0954636,-1872.114152,149.0681902,-13.60035322,-13.97769024,-1827.595386,-1817.868837,53.3703353,8.967781407,9.921907568,7.91525675,7.386754177,5.12609849,6.428306351,5.258400584,5.290028097,4.953053993,4.455059404,4.363298008,4.090037199,5.24326607,4.316930104,5.588645151,8.886540541,4.459039264,6.998860895,5.514261786,2848.39269,80.42110336,98.44424979,62.65128942,54.56413727,26.27688573,41.32312255,27.6507767,27.98439726,24.53274386,19.84755429,19.0383695,16.72840429,27.49183908,18.63588552,31.23295462,78.97060279,19.88303116,48.98405382,30.40708304
395,[vio][cla]2214__3.wav,violin,3,61.5234375,75,37.5,420.25,20.5,1344.643618,37138.77493,192.7142313,1555.463885,25573.35295,159.9167063,2758.48614,286636.7981,535.3847198,8.75390625,0.06733774,0.313044,2.960902929,-451.8615497,120.651591,-26.46819149,23.40396303,-29.38721223,-23.19683084,-24.79407416,-21.35311032,-18.44087603,-6.254235159,-6.840234118,6.856022499,-2.468462237,3.860440183,11.36176143,11.36994889,-5.961619563,1.864233151,0.4870866,11.08939247,-58742.00146,15684.70682,-3440.864893,3042.515195,-3820.33759,-3015.588009,-3223.229641,-2775.904342,-2397.313883,-813.0505707,-889.2304354,891.2829248,-320.9000908,501.8572238,1477.028986,1478.093356,-775.0105432,242.3503096,63.32125799,1441.621021,20.55405116,16.1950111,7.561163313,7.089938371,6.239786387,6.22383086,7.758679649,4.55776502,11.37520575,9.079499769,11.04521638,8.600799133,6.581016968,13.27169741,11.5331405,6.505041057,7.508162378,7.247061489,8.355014703,9.256772962,422.4690189,262.2783844,57.17119065,50.26722611,38.93493415,38.73607057,60.19710989,20.77322197,129.3953058,82.43731606,121.9968048,73.97374573,43.30978433,176.1379521,133.0133299,42.31555915,56.37250229,52.51990022,69.80627069,85.68784567
